EngagementID,AlumniID,EventsAttended,DonationCount,TotalAmountDonated,MentorshipsActive,VolunteerHours,ProfileCompleteness,EmailEngagementRate,LastActivityDate,EngagementScore,EngagementTier,AssignedTo,LastReviewDate
ENG000259,ALM00259,1,1,499,0,0,38,0.66,2025-10-10,1,Low,Staff_02,2025-10-04
ENG000260,ALM00260,2,1,250000,0,0,50,0.818,2025-08-10,7,Low,Staff_05,2025-08-27
ENG000261,ALM00261,1,0,0,0,0,46,0.657,2025-09-23,1,Low,Staff_13,2025-10-16
ENG000262,ALM00262,2,1,51,0,0,72,0.66,2025-07-23,3,Low,Staff_19,2025-09-23
ENG000263,ALM00263,2,0,0,0,0,87,0.166,2025-05-21,4,Low,Staff_18,2025-10-12
ENG000264,ALM00264,3,0,0,0,0,87,0.593,2025-07-08,4,Low,Staff_13,2025-10-19
ENG000265,ALM00265,1,0,0,0,0,37,0.249,2025-07-13,1,Low,Staff_16,2025-10-03
ENG000266,ALM00266,2,0,0,1,77,97,0.358,2025-05-07,5,Low,Staff_05,2025-08-04
ENG000267,ALM00267,2,1,71,0,0,31,0.075,2025-08-06,2,Low,Staff_02,2025-09-18
ENG000268,ALM00268,2,2,566,0,0,47,0.914,2025-09-29,2,Low,Staff_09,2025-08-15
ENG000269,ALM00269,1,1,50000,1,8,73,0.708,2025-09-12,7,Low,Staff_04,2025-09-27
ENG000270,ALM00270,1,0,0,0,0,41,0.677,2025-09-08,1,Low,Staff_18,2025-10-21
ENG000271,ALM00271,1,1,385,2,73,75,0.485,2025-09-09,5,Low,Staff_09,2025-09-15
ENG000272,ALM00272,0,0,0,0,0,51,0.572,2025-05-12,2,Low,Staff_03,2025-10-07
ENG000273,ALM00273,3,0,0,0,0,56,0.519,2025-07-18,3,Low,Staff_14,2025-08-18
ENG000274,ALM00274,2,1,100000,0,0,90,0.017,2025-09-12,8,Medium,Staff_13,2025-11-01
ENG000275,ALM00275,4,1,220,1,43,54,0.027,2025-08-26,5,Low,Staff_05,2025-09-12
ENG000276,ALM00276,5,0,0,0,0,34,0.993,2025-06-26,3,Low,Staff_11,2025-09-01
ENG000277,ALM00277,3,0,0,0,0,39,0.77,2025-09-17,2,Low,Staff_17,2025-10-21
ENG000278,ALM00278,4,2,75000,0,0,65,0.991,2025-10-08,8,Medium,Staff_07,2025-10-23
ENG000279,ALM00279,2,0,0,0,0,63,0.481,2025-05-16,3,Low,Staff_20,2025-09-21
ENG000280,ALM00280,3,0,0,0,0,33,0.049,2025-10-01,2,Low,Staff_19,2025-09-20
ENG000281,ALM00281,3,2,250117,0,0,67,0.244,2025-06-30,7,Low,Staff_05,2025-09-19
ENG000282,ALM00282,0,1,413,0,0,87,0.736,2025-10-30,3,Low,Staff_08,2025-09-19
ENG000283,ALM00283,1,0,0,0,0,89,0.12,2025-06-29,3,Low,Staff_02,2025-09-28
ENG000284,ALM00284,2,2,150000,0,0,60,0.592,2025-09-24,7,Low,Staff_07,2025-10-03
ENG000285,ALM00285,0,1,100000,0,0,76,0.979,2025-06-23,7,Low,Staff_20,2025-09-15
ENG000286,ALM00286,2,0,0,0,0,44,0.659,2025-05-15,2,Low,Staff_04,2025-09-21
ENG000287,ALM00287,1,0,0,0,0,90,0.72,2025-07-25,3,Low,Staff_03,2025-09-12
ENG000288,ALM00288,4,0,0,0,0,80,0.306,2025-10-04,5,Low,Staff_10,2025-10-16
ENG000289,ALM00289,1,0,0,0,0,78,0.33,2025-11-01,3,Low,Staff_08,2025-10-08
ENG000290,ALM00290,0,0,0,0,0,64,0.59,2025-08-10,2,Low,Staff_13,2025-08-16
ENG000291,ALM00291,1,0,0,0,0,53,0.619,2025-06-13,2,Low,Staff_15,2025-08-30
ENG000292,ALM00292,2,0,0,0,0,36,0.155,2025-08-29,2,Low,Staff_19,2025-10-13
ENG000293,ALM00293,1,0,0,1,39,99,0.295,2025-10-24,4,Low,Staff_13,2025-09-27
ENG000294,ALM00294,5,1,202,0,0,79,0.847,2025-09-10,5,Low,Staff_14,2025-08-12
ENG000295,ALM00295,3,0,0,0,0,100,0.487,2025-06-20,5,Low,Staff_03,2025-10-24
ENG000296,ALM00296,4,1,366,0,0,32,0.529,2025-09-11,3,Low,Staff_05,2025-08-09
ENG000297,ALM00297,0,0,0,0,0,90,0.89,2025-06-14,3,Low,Staff_18,2025-10-08
ENG000298,ALM00298,4,2,526,0,0,53,0.145,2025-06-25,4,Low,Staff_14,2025-08-04
ENG000299,ALM00299,3,1,260,0,0,46,0.927,2025-10-28,2,Low,Staff_08,2025-09-11
ENG000300,ALM00300,3,2,10104,0,0,51,0.186,2025-09-19,7,Low,Staff_15,2025-09-26
ENG000301,ALM00301,3,0,0,0,0,68,0.609,2025-10-29,3,Low,Staff_20,2025-09-10
ENG000302,ALM00302,2,0,0,0,0,92,0.275,2025-07-17,4,Low,Staff_18,2025-11-01
ENG000303,ALM00303,5,1,387,0,0,44,0.195,2025-07-01,3,Low,Staff_20,2025-09-04
ENG000304,ALM00304,1,0,0,0,0,69,0.413,2025-09-08,2,Low,Staff_08,2025-09-01
ENG000305,ALM00305,4,0,0,0,0,35,0.458,2025-09-18,3,Low,Staff_06,2025-10-29
ENG000306,ALM00306,4,1,267,0,0,80,0.037,2025-08-24,5,Low,Staff_16,2025-10-22
ENG000307,ALM00307,3,1,369,0,0,84,0.403,2025-10-13,4,Low,Staff_08,2025-11-01
ENG000308,ALM00308,3,1,50000,0,0,36,0.571,2025-07-15,6,Low,Staff_09,2025-08-28
ENG000309,ALM00309,3,0,0,0,0,30,0.939,2025-07-14,2,Low,Staff_10,2025-09-14
ENG000310,ALM00310,4,0,0,0,0,48,0.648,2025-06-12,3,Low,Staff_10,2025-08-08
ENG000311,ALM00311,1,0,0,0,0,50,0.395,2025-09-20,2,Low,Staff_20,2025-08-25
ENG000312,ALM00312,3,1,250000,0,0,56,0.493,2025-08-20,7,Low,Staff_13,2025-08-07
ENG000313,ALM00313,5,2,50204,0,0,34,0.94,2025-08-03,7,Low,Staff_04,2025-10-29
ENG000314,ALM00314,0,0,0,0,0,89,0.78,2025-10-16,3,Low,Staff_07,2025-10-17
ENG000315,ALM00315,3,0,0,0,0,59,0.497,2025-07-31,3,Low,Staff_19,2025-10-28
ENG000316,ALM00316,0,0,0,0,0,80,0.304,2025-08-01,3,Low,Staff_14,2025-09-27
ENG000317,ALM00317,2,0,0,0,0,44,0.009,2025-06-09,2,Low,Staff_07,2025-08-13
ENG000318,ALM00318,3,0,0,0,0,76,0.358,2025-09-22,4,Low,Staff_02,2025-08-10
ENG000319,ALM00319,1,1,51,0,0,67,0.007,2025-10-30,2,Low,Staff_01,2025-10-05
ENG000320,ALM00320,3,1,336,0,0,43,0.712,2025-07-02,2,Low,Staff_04,2025-10-19
ENG000321,ALM00321,2,2,406,0,0,35,0.399,2025-08-04,2,Low,Staff_16,2025-08-04
ENG000322,ALM00322,2,1,100000,0,0,48,0.934,2025-07-04,6,Low,Staff_14,2025-08-20
ENG000323,ALM00323,3,1,421,0,0,51,0.427,2025-08-28,3,Low,Staff_10,2025-09-08
ENG000324,ALM00324,1,0,0,0,0,100,0.761,2025-05-22,4,Low,Staff_15,2025-10-31
ENG000325,ALM00325,4,0,0,0,0,43,0.983,2025-08-01,3,Low,Staff_01,2025-09-04
ENG000326,ALM00326,0,0,0,0,0,82,0.914,2025-08-18,3,Low,Staff_07,2025-09-22
ENG000327,ALM00327,3,0,0,1,51,70,0.685,2025-07-13,4,Low,Staff_20,2025-08-10
ENG000328,ALM00328,3,0,0,0,0,79,0.113,2025-10-30,4,Low,Staff_13,2025-10-24
ENG000329,ALM00329,1,2,25145,0,0,90,0.372,2025-07-11,7,Low,Staff_19,2025-09-30
ENG000330,ALM00330,2,0,0,0,0,69,0.63,2025-09-29,3,Low,Staff_16,2025-09-11
ENG000331,ALM00331,2,2,200000,0,0,50,0.129,2025-10-13,7,Low,Staff_10,2025-09-08
ENG000332,ALM00332,3,0,0,0,0,33,0.676,2025-06-05,2,Low,Staff_07,2025-09-11
ENG000333,ALM00333,3,0,0,1,6,84,0.583,2025-07-22,5,Low,Staff_06,2025-08-10
ENG000334,ALM00334,1,1,389,0,0,35,0.99,2025-09-10,1,Low,Staff_11,2025-08-14
ENG000335,ALM00335,4,0,0,0,0,69,0.427,2025-08-19,4,Low,Staff_18,2025-09-29
ENG000336,ALM00336,1,0,0,0,0,75,0.493,2025-05-20,3,Low,Staff_15,2025-09-19
ENG000337,ALM00337,4,1,63,0,0,93,0.112,2025-06-14,5,Low,Staff_04,2025-08-25
ENG000338,ALM00338,7,1,50000,0,0,50,0.358,2025-08-28,9,Medium,Staff_12,2025-08-21
ENG000339,ALM00339,3,0,0,0,0,30,0.339,2025-08-30,2,Low,Staff_10,2025-09-10
ENG000340,ALM00340,5,0,0,0,0,62,0.747,2025-06-10,4,Low,Staff_19,2025-08-13
ENG000341,ALM00341,1,2,643,0,0,59,0.653,2025-06-17,2,Low,Staff_14,2025-09-28
ENG000342,ALM00342,2,2,492,1,52,65,0.594,2025-06-30,4,Low,Staff_08,2025-09-15
ENG000343,ALM00343,3,0,0,0,0,44,0.974,2025-08-12,2,Low,Staff_09,2025-08-21
ENG000344,ALM00344,1,1,116,0,0,39,0.02,2025-05-10,1,Low,Staff_09,2025-09-29
ENG000345,ALM00345,2,0,0,0,0,31,0.518,2025-07-03,2,Low,Staff_15,2025-08-10
ENG000346,ALM00346,1,0,0,0,0,64,0.288,2025-07-19,2,Low,Staff_12,2025-10-10
ENG000347,ALM00347,3,1,249,0,0,54,0.008,2025-09-20,3,Low,Staff_05,2025-10-10
ENG000348,ALM00348,3,0,0,0,0,82,0.531,2025-09-01,4,Low,Staff_08,2025-09-23
ENG000349,ALM00349,3,1,258,0,0,92,0.326,2025-07-05,4,Low,Staff_15,2025-08-30
ENG000350,ALM00350,1,0,0,1,23,62,0.67,2025-07-25,3,Low,Staff_06,2025-09-27
ENG000351,ALM00351,3,1,492,0,0,76,0.016,2025-06-21,4,Low,Staff_11,2025-08-09
ENG000352,ALM00352,2,2,948,1,88,40,0.324,2025-09-15,3,Low,Staff_10,2025-10-09
ENG000353,ALM00353,1,0,0,0,0,60,0.006,2025-08-12,2,Low,Staff_09,2025-08-07
ENG000354,ALM00354,1,2,772,0,0,55,0.378,2025-09-29,2,Low,Staff_17,2025-08-22
ENG000355,ALM00355,4,1,489,0,0,44,0.748,2025-06-17,3,Low,Staff_08,2025-09-13
ENG000356,ALM00356,5,0,0,0,0,58,0.312,2025-05-26,4,Low,Staff_06,2025-09-23
ENG000357,ALM00357,5,0,0,0,0,42,0.686,2025-05-15,3,Low,Staff_11,2025-08-16
ENG000358,ALM00358,2,1,380,1,73,61,0.709,2025-10-17,4,Low,Staff_14,2025-10-13
ENG000359,ALM00359,3,1,10000,0,0,30,0.465,2025-07-06,6,Low,Staff_20,2025-08-28
ENG000360,ALM00360,0,1,299,2,56,53,0.297,2025-07-19,4,Low,Staff_18,2025-08-28
ENG000361,ALM00361,9,0,0,0,0,48,0.186,2025-09-05,5,Low,Staff_04,2025-10-08
ENG000362,ALM00362,2,0,0,0,0,40,0.338,2025-10-26,2,Low,Staff_09,2025-09-15
ENG000363,ALM00363,2,0,0,0,0,99,0.644,2025-07-09,4,Low,Staff_03,2025-10-24
ENG000364,ALM00364,3,0,0,0,0,84,0.351,2025-05-18,4,Low,Staff_18,2025-10-24
ENG000365,ALM00365,1,0,0,0,0,80,0.671,2025-10-25,3,Low,Staff_10,2025-08-27
ENG000366,ALM00366,4,1,50000,0,0,74,0.99,2025-06-02,8,Medium,Staff_18,2025-10-16
ENG000367,ALM00367,6,1,315,0,0,98,0.29,2025-09-02,6,Low,Staff_07,2025-10-20
ENG000368,ALM00368,0,0,0,1,44,72,0.854,2025-05-12,3,Low,Staff_18,2025-10-18
ENG000369,ALM00369,8,1,25000,0,0,86,0.538,2025-10-19,11,Medium,Staff_08,2025-08-23
ENG000370,ALM00370,4,0,0,0,0,36,0.889,2025-08-17,3,Low,Staff_07,2025-10-01
ENG000371,ALM00371,2,1,230,0,0,37,0.026,2025-06-30,2,Low,Staff_19,2025-09-25
ENG000372,ALM00372,3,0,0,0,0,52,0.21,2025-06-02,3,Low,Staff_12,2025-10-11
ENG000373,ALM00373,2,0,0,1,84,89,0.369,2025-06-09,5,Low,Staff_10,2025-08-08
ENG000374,ALM00374,2,1,87,0,0,45,0.016,2025-09-07,2,Low,Staff_09,2025-09-23
ENG000375,ALM00375,3,1,223,0,0,63,0.37,2025-09-02,3,Low,Staff_18,2025-10-12
ENG000376,ALM00376,2,0,0,0,0,68,0.971,2025-10-26,3,Low,Staff_03,2025-11-01
ENG000377,ALM00377,5,0,0,0,0,86,0.536,2025-08-22,5,Low,Staff_01,2025-08-25
ENG000378,ALM00378,2,0,0,0,0,81,0.124,2025-07-20,4,Low,Staff_18,2025-09-10
ENG000379,ALM00379,4,1,281,0,0,51,0.524,2025-06-02,4,Low,Staff_16,2025-09-17
ENG000380,ALM00380,0,1,462,0,0,63,0.467,2025-06-11,2,Low,Staff_06,2025-10-06
ENG000381,ALM00381,2,1,272,0,0,55,0.803,2025-07-05,3,Low,Staff_10,2025-10-07
ENG000382,ALM00382,4,1,10000,0,0,73,0.776,2025-08-13,8,Medium,Staff_18,2025-09-11
ENG000383,ALM00383,2,1,465,0,0,63,0.77,2025-06-25,3,Low,Staff_20,2025-09-27
ENG000384,ALM00384,2,1,118,0,0,85,0.236,2025-09-19,4,Low,Staff_17,2025-08-28
ENG000385,ALM00385,1,1,347,0,0,84,0.239,2025-08-11,3,Low,Staff_06,2025-10-09
ENG000386,ALM00386,1,1,25000,0,0,40,0.003,2025-07-15,5,Low,Staff_19,2025-08-12
ENG000387,ALM00387,3,0,0,0,0,66,0.396,2025-10-20,3,Low,Staff_14,2025-09-12
ENG000388,ALM00388,0,0,0,0,0,100,0.266,2025-07-11,4,Low,Staff_04,2025-08-16
ENG000389,ALM00389,3,1,398,1,35,83,0.769,2025-08-23,5,Low,Staff_11,2025-10-05
ENG000390,ALM00390,2,1,441,0,0,47,0.54,2025-06-08,2,Low,Staff_19,2025-08-16
ENG000391,ALM00391,3,1,10000,0,0,50,0.417,2025-09-24,7,Low,Staff_11,2025-08-26
ENG000392,ALM00392,4,1,454,0,0,73,0.624,2025-10-01,4,Low,Staff_02,2025-08-16
ENG000393,ALM00393,2,0,0,0,0,39,0.338,2025-09-19,2,Low,Staff_11,2025-09-17
ENG000394,ALM00394,2,0,0,0,0,89,0.47,2025-07-02,4,Low,Staff_16,2025-10-10
ENG000395,ALM00395,1,0,0,1,72,82,0.263,2025-08-30,4,Low,Staff_02,2025-09-15
ENG000396,ALM00396,3,0,0,0,0,54,0.448,2025-08-22,3,Low,Staff_08,2025-10-27
ENG000397,ALM00397,1,1,472,0,0,72,0.811,2025-07-25,2,Low,Staff_10,2025-08-23
ENG000398,ALM00398,1,0,0,0,0,37,0.719,2025-10-02,1,Low,Staff_09,2025-10-16
ENG000399,ALM00399,1,0,0,0,0,96,0.664,2025-09-18,3,Low,Staff_15,2025-10-19
ENG000400,ALM00400,3,0,0,0,0,73,0.461,2025-06-17,3,Low,Staff_10,2025-10-03
ENG000401,ALM00401,0,2,401,0,0,79,0.226,2025-10-14,3,Low,Staff_05,2025-09-11
ENG000402,ALM00402,2,0,0,0,0,100,0.357,2025-06-24,5,Low,Staff_03,2025-09-02
ENG000403,ALM00403,3,0,0,0,0,82,0.093,2025-06-28,4,Low,Staff_18,2025-09-17
ENG000404,ALM00404,2,0,0,0,0,83,0.059,2025-09-30,4,Low,Staff_07,2025-08-09
ENG000405,ALM00405,3,1,263,0,0,81,0.652,2025-07-03,4,Low,Staff_06,2025-10-19
ENG000406,ALM00406,6,1,263,0,0,50,0.528,2025-09-01,5,Low,Staff_11,2025-09-02
ENG000407,ALM00407,2,0,0,0,0,32,0.319,2025-07-17,2,Low,Staff_16,2025-09-25
ENG000408,ALM00408,4,1,138,0,0,40,0.683,2025-09-22,3,Low,Staff_13,2025-10-01
ENG000409,ALM00409,3,0,0,0,0,93,0.861,2025-05-10,4,Low,Staff_20,2025-10-02
ENG000410,ALM00410,3,0,0,0,0,55,0.273,2025-07-12,3,Low,Staff_17,2025-08-23
ENG000411,ALM00411,3,2,275000,0,0,95,0.365,2025-08-28,8,Medium,Staff_02,2025-09-19
ENG000412,ALM00412,2,0,0,0,0,68,0.98,2025-05-18,3,Low,Staff_15,2025-09-22
ENG000413,ALM00413,1,0,0,0,0,38,0.148,2025-09-04,1,Low,Staff_09,2025-09-08
ENG000414,ALM00414,1,2,100423,0,0,95,0.008,2025-09-12,7,Low,Staff_01,2025-08-17
ENG000415,ALM00415,6,0,0,1,14,42,0.038,2025-06-23,5,Low,Staff_07,2025-08-28
ENG000416,ALM00416,2,1,308,0,0,100,0.399,2025-05-12,5,Low,Staff_08,2025-10-15
ENG000417,ALM00417,5,0,0,0,0,46,0.147,2025-09-18,3,Low,Staff_12,2025-08-11
ENG000418,ALM00418,4,0,0,0,0,30,0.383,2025-08-27,3,Low,Staff_07,2025-08-06
ENG000419,ALM00419,0,1,100000,0,0,34,0.25,2025-06-20,5,Low,Staff_08,2025-09-17
ENG000420,ALM00420,2,0,0,0,0,40,0.489,2025-10-25,2,Low,Staff_03,2025-10-11
ENG000421,ALM00421,3,2,50404,0,0,76,0.584,2025-07-20,8,Medium,Staff_07,2025-09-25
ENG000422,ALM00422,3,3,35252,0,0,37,0.996,2025-07-06,6,Low,Staff_18,2025-08-16
ENG000423,ALM00423,1,2,50052,1,1,44,0.589,2025-11-01,6,Low,Staff_04,2025-09-17
ENG000424,ALM00424,0,0,0,0,0,53,0.793,2025-05-24,2,Low,Staff_19,2025-09-20
ENG000425,ALM00425,1,0,0,0,0,82,0.196,2025-08-28,3,Low,Staff_02,2025-08-04
ENG000426,ALM00426,3,0,0,0,0,67,0.54,2025-06-18,3,Low,Staff_18,2025-09-20
ENG000427,ALM00427,0,1,234,1,3,67,0.236,2025-08-08,3,Low,Staff_17,2025-10-22
ENG000428,ALM00428,5,0,0,0,0,54,0.873,2025-05-20,4,Low,Staff_13,2025-11-01
ENG000429,ALM00429,3,0,0,0,0,45,0.786,2025-08-15,2,Low,Staff_18,2025-08-25
ENG000430,ALM00430,6,0,0,0,0,60,0.321,2025-10-03,5,Low,Staff_01,2025-10-07
ENG000431,ALM00431,3,0,0,0,0,46,0.112,2025-07-13,2,Low,Staff_05,2025-08-20
ENG000432,ALM00432,2,1,404,0,0,80,0.142,2025-05-11,4,Low,Staff_02,2025-09-05
ENG000433,ALM00433,3,0,0,0,0,68,0.446,2025-05-31,3,Low,Staff_17,2025-11-01
ENG000434,ALM00434,5,0,0,0,0,99,0.248,2025-08-15,5,Low,Staff_18,2025-08-11
ENG000435,ALM00435,2,1,381,0,0,84,0.026,2025-06-27,4,Low,Staff_14,2025-09-08
ENG000436,ALM00436,1,0,0,0,0,97,0.364,2025-09-20,3,Low,Staff_09,2025-09-05
ENG000437,ALM00437,3,0,0,0,0,33,0.755,2025-10-01,2,Low,Staff_04,2025-09-26
ENG000438,ALM00438,4,0,0,0,0,94,0.774,2025-07-22,5,Low,Staff_20,2025-10-22
ENG000439,ALM00439,5,1,303,0,0,48,0.882,2025-10-25,3,Low,Staff_06,2025-10-06
ENG000440,ALM00440,1,0,0,0,0,31,0.976,2025-10-13,1,Low,Staff_12,2025-08-28
ENG000441,ALM00441,1,0,0,0,0,80,0.255,2025-09-09,3,Low,Staff_10,2025-10-08
ENG000442,ALM00442,4,1,386,0,0,82,0.61,2025-06-11,5,Low,Staff_03,2025-08-12
ENG000443,ALM00443,1,0,0,0,0,98,0.199,2025-05-16,3,Low,Staff_17,2025-10-22
ENG000444,ALM00444,4,2,60000,0,0,95,0.08,2025-08-17,9,Medium,Staff_08,2025-10-11
ENG000445,ALM00445,3,1,50000,0,0,43,0.626,2025-05-22,6,Low,Staff_08,2025-09-22
ENG000446,ALM00446,2,0,0,0,0,86,0.222,2025-10-06,4,Low,Staff_04,2025-09-30
ENG000447,ALM00447,0,0,0,0,0,57,0.561,2025-07-01,2,Low,Staff_07,2025-09-14
ENG000448,ALM00448,1,2,100273,1,8,78,0.794,2025-08-09,8,Medium,Staff_07,2025-10-03
ENG000449,ALM00449,0,0,0,0,0,53,0.966,2025-07-10,2,Low,Staff_13,2025-10-27
ENG000450,ALM00450,2,0,0,0,0,49,0.568,2025-10-06,2,Low,Staff_09,2025-10-15
ENG000451,ALM00451,0,1,184,0,0,82,0.991,2025-06-29,3,Low,Staff_17,2025-09-09
ENG000452,ALM00452,6,0,0,0,0,88,0.535,2025-10-02,6,Low,Staff_16,2025-08-27
ENG000453,ALM00453,2,2,492,0,0,82,0.812,2025-09-08,4,Low,Staff_14,2025-10-04
ENG000454,ALM00454,2,1,375,0,0,59,0.121,2025-08-23,3,Low,Staff_03,2025-08-12
ENG000455,ALM00455,3,1,129,0,0,65,0.316,2025-08-24,3,Low,Staff_17,2025-10-07
ENG000456,ALM00456,2,0,0,0,0,79,0.36,2025-10-07,4,Low,Staff_09,2025-09-24
ENG000457,ALM00457,3,0,0,0,0,56,0.824,2025-09-13,3,Low,Staff_06,2025-09-05
ENG000458,ALM00458,7,0,0,0,0,69,0.277,2025-08-22,5,Low,Staff_05,2025-10-07
ENG000459,ALM00459,2,0,0,0,0,77,0.702,2025-10-14,4,Low,Staff_15,2025-09-08
ENG000460,ALM00460,2,1,302,0,0,77,0.323,2025-08-28,4,Low,Staff_05,2025-10-01
ENG000461,ALM00461,1,2,533,0,0,75,0.489,2025-07-04,3,Low,Staff_06,2025-10-05
ENG000462,ALM00462,1,0,0,0,0,35,0.176,2025-07-05,1,Low,Staff_13,2025-08-15
ENG000463,ALM00463,4,0,0,0,0,31,0.681,2025-05-10,3,Low,Staff_16,2025-08-07
ENG000464,ALM00464,0,1,314,0,0,87,0.027,2025-09-12,3,Low,Staff_16,2025-09-12
ENG000465,ALM00465,0,2,644,0,0,30,0.752,2025-10-13,1,Low,Staff_05,2025-09-19
ENG000466,ALM00466,1,1,475,0,0,50,0.851,2025-08-20,2,Low,Staff_16,2025-10-06
ENG000467,ALM00467,2,3,35253,0,0,97,0.151,2025-05-15,8,Medium,Staff_19,2025-10-01
ENG000468,ALM00468,3,1,335,0,0,92,0.885,2025-05-15,4,Low,Staff_13,2025-09-27
ENG000469,ALM00469,1,1,278,0,0,87,0.047,2025-08-24,3,Low,Staff_19,2025-08-14
ENG000470,ALM00470,5,1,10000,0,0,70,0.915,2025-07-02,8,Medium,Staff_16,2025-09-01
ENG000471,ALM00471,1,1,416,0,0,86,0.631,2025-06-20,3,Low,Staff_13,2025-08-19
ENG000472,ALM00472,3,0,0,0,0,52,0.66,2025-10-27,3,Low,Staff_01,2025-08-29
ENG000473,ALM00473,3,1,484,0,0,51,0.268,2025-05-27,3,Low,Staff_11,2025-09-01
ENG000474,ALM00474,2,1,125,0,0,65,0.757,2025-07-21,3,Low,Staff_03,2025-08-31
ENG000475,ALM00475,2,0,0,0,0,53,0.451,2025-06-22,3,Low,Staff_12,2025-09-03
ENG000476,ALM00476,1,0,0,0,0,76,0.479,2025-07-19,3,Low,Staff_02,2025-10-03
ENG000477,ALM00477,1,1,315,0,0,77,0.223,2025-08-20,3,Low,Staff_09,2025-09-19
ENG000478,ALM00478,1,0,0,0,0,55,0.484,2025-10-11,2,Low,Staff_20,2025-10-13
ENG000479,ALM00479,3,1,171,0,0,91,0.886,2025-10-30,4,Low,Staff_19,2025-09-24
ENG000480,ALM00480,5,0,0,0,0,45,0.825,2025-08-22,3,Low,Staff_06,2025-09-03
ENG000481,ALM00481,3,0,0,0,0,70,0.473,2025-09-09,3,Low,Staff_13,2025-08-07
ENG000482,ALM00482,3,2,250249,0,0,32,0.964,2025-05-10,6,Low,Staff_16,2025-08-24
ENG000483,ALM00483,3,0,0,0,0,37,0.483,2025-10-11,2,Low,Staff_11,2025-08-07
ENG000484,ALM00484,3,0,0,0,0,78,0.411,2025-05-15,4,Low,Staff_17,2025-10-26
ENG000485,ALM00485,1,0,0,0,0,96,0.086,2025-09-07,3,Low,Staff_10,2025-09-10
ENG000486,ALM00486,3,3,1127,0,0,89,0.598,2025-05-10,5,Low,Staff_07,2025-10-28
ENG000487,ALM00487,1,0,0,0,0,90,0.276,2025-06-24,3,Low,Staff_13,2025-10-12
ENG000488,ALM00488,1,1,250000,0,0,74,0.918,2025-06-10,6,Low,Staff_09,2025-09-19
ENG000489,ALM00489,1,1,25000,0,0,88,0.574,2025-10-28,7,Low,Staff_06,2025-08-16
ENG000490,ALM00490,2,1,50000,0,0,32,0.159,2025-06-05,6,Low,Staff_19,2025-10-23
ENG000491,ALM00491,3,0,0,0,0,83,0.373,2025-05-27,4,Low,Staff_18,2025-09-04
ENG000492,ALM00492,5,0,0,0,0,31,0.039,2025-09-07,3,Low,Staff_15,2025-08-06
ENG000493,ALM00493,2,0,0,2,0,91,0.174,2025-05-19,6,Low,Staff_02,2025-09-06
ENG000494,ALM00494,4,1,250000,0,0,74,0.912,2025-06-07,8,Medium,Staff_15,2025-10-05
ENG000495,ALM00495,1,1,163,0,0,33,0.613,2025-06-29,1,Low,Staff_06,2025-09-19
ENG000496,ALM00496,3,0,0,0,0,62,0.628,2025-07-30,3,Low,Staff_05,2025-10-25
ENG000497,ALM00497,0,0,0,0,0,34,0.675,2025-06-05,1,Low,Staff_20,2025-09-27
ENG000498,ALM00498,2,0,0,0,0,100,0.486,2025-07-22,5,Low,Staff_14,2025-10-05
ENG000499,ALM00499,2,0,0,2,29,67,0.042,2025-06-14,5,Low,Staff_12,2025-10-11
ENG000500,ALM00500,3,0,0,0,0,44,0.453,2025-07-03,2,Low,Staff_04,2025-10-03
ENG000501,ALM00501,6,0,0,0,0,83,0.752,2025-10-03,6,Low,Staff_03,2025-10-14
ENG000502,ALM00502,1,2,25195,0,0,84,0.966,2025-09-13,7,Low,Staff_05,2025-09-17
ENG000503,ALM00503,1,0,0,0,0,97,0.017,2025-08-07,3,Low,Staff_06,2025-09-08
ENG000504,ALM00504,2,1,164,0,0,77,0.602,2025-10-21,4,Low,Staff_07,2025-09-15
ENG000505,ALM00505,0,1,120,0,0,80,0.975,2025-09-18,3,Low,Staff_19,2025-09-05
ENG000506,ALM00506,2,1,276,0,0,43,0.09,2025-07-29,2,Low,Staff_14,2025-08-16
ENG000507,ALM00507,2,2,571,0,0,50,0.959,2025-09-12,3,Low,Staff_09,2025-09-08
ENG000508,ALM00508,4,0,0,1,57,100,0.74,2025-10-09,7,Low,Staff_18,2025-08-25
ENG000509,ALM00509,0,1,355,0,0,75,0.11,2025-05-29,3,Low,Staff_10,2025-08-20
ENG000510,ALM00510,2,0,0,0,0,41,0.286,2025-08-16,2,Low,Staff_10,2025-08-04
ENG000511,ALM00511,4,1,191,0,0,42,0.327,2025-07-15,3,Low,Staff_01,2025-08-17
ENG000512,ALM00512,6,0,0,0,0,37,0.77,2025-05-09,4,Low,Staff_11,2025-08-12
ENG000513,ALM00513,2,1,195,0,0,91,0.197,2025-09-25,4,Low,Staff_08,2025-10-31
ENG000514,ALM00514,1,0,0,0,0,86,0.326,2025-07-30,3,Low,Staff_01,2025-08-13
ENG000515,ALM00515,2,2,25083,0,0,41,0.147,2025-10-25,6,Low,Staff_19,2025-08-20
ENG000516,ALM00516,4,0,0,0,0,87,0.982,2025-08-10,5,Low,Staff_17,2025-09-06
ENG000517,ALM00517,3,1,471,0,0,66,0.751,2025-10-22,3,Low,Staff_11,2025-10-02
ENG000518,ALM00518,1,0,0,0,0,85,0.931,2025-08-26,3,Low,Staff_15,2025-10-03
ENG000519,ALM00519,2,1,246,1,8,55,0.469,2025-06-23,4,Low,Staff_07,2025-08-16
